folder,gender,expression,A_cosine_left_angle,A_cosine_left_abs_angle,A_cosine_right_angle,A_cosine_right_abs_angle,A_angular_left_angle,A_angular_left_abs_angle,A_angular_right_angle,A_angular_right_abs_angle,A_euclidean_left_angle,A_euclidean_left_abs_angle,A_euclidean_right_angle,A_euclidean_right_abs_angle,A_path_left_angle,A_path_left_abs_angle,A_path_right_angle,A_path_right_abs_angle,A_rate_left_angle,A_rate_left_abs_angle,A_rate_right_angle,A_rate_right_abs_angle,A_curvature_left_angle,A_curvature_left_abs_angle,A_curvature_right_angle,A_curvature_right_abs_angle,A_instability_left_angle,A_instability_left_abs_angle,A_instability_right_angle,A_instability_right_abs_angle,C_left_angle,C_left_abs_angle,C_right_angle,C_right_abs_angle,B_left_angle,B_left_abs_angle,B_right_angle,B_right_abs_angle,C_hard_left_angle,C_hard_left_abs_angle,C_hard_right_angle,C_hard_right_abs_angle,A_cosine_distance_AUC_left,A_angular_distance_deg_AUC_left,A_euclidean_distance_AUC_left,A_cumulative_path_from_V107_AUC_left,A_rate_per_degree_AUC_left,A_curvature_AUC_left,A_trajectory_instability_AUC_left,C_margin_AUC_left,B_correct_AUC_left,A_cosine_distance_AUC_right,A_angular_distance_deg_AUC_right,A_euclidean_distance_AUC_right,A_cumulative_path_from_V107_AUC_right,A_rate_per_degree_AUC_right,A_curvature_AUC_right,A_trajectory_instability_AUC_right,C_margin_AUC_right,B_correct_AUC_right,A_cosine_leads_B_left,B_minus_A_cosine_left,A_angular_leads_B_left,B_minus_A_angular_left,A_euclidean_leads_B_left,B_minus_A_euclidean_left,A_path_leads_B_left,B_minus_A_path_left,A_rate_leads_B_left,B_minus_A_rate_left,A_curvature_leads_B_left,B_minus_A_curvature_left,A_instability_leads_B_left,B_minus_A_instability_left,C_leads_B_left,B_minus_C_left,A_cosine_leads_B_right,B_minus_A_cosine_right,A_angular_leads_B_right,B_minus_A_angular_right,A_euclidean_leads_B_right,B_minus_A_euclidean_right,A_path_leads_B_right,B_minus_A_path_right,A_rate_leads_B_right,B_minus_A_rate_right,A_curvature_leads_B_right,B_minus_A_curvature_right,A_instability_leads_B_right,B_minus_A_instability_right,C_leads_B_right,B_minus_C_right
Male_Happy 02,Male,Happy,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-6.0,6.0,7.0,7.0,-78.0,78.0,79.0,79.0,,,,,-100.0,100.0,89.0,89.0,-8.0,8.0,6.0,6.0,-12.0,12.0,6.0,6.0,-12.0,12.0,6.0,6.0,0.3336692257462261,46.3689171710861,0.7819396693228303,4.719551342443745,0.09871448147690522,16.85575730274921,0.14064747253257148,-0.04710820999657996,0.10747663551401869,0.37979502794898556,49.63826540920222,0.8327868076619442,4.80069565360443,0.09582611921930982,17.531216205414044,0.13982423570639682,-0.0448501064120052,0.0514018691588785,1.0,7.0,1.0,7.0,1.0,7.0,1.0,6.0,0.0,-66.0,,,0.0,-88.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-73.0,,,0.0,-83.0,0.0,0.0
Male_Happy 03,Male,Happy,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-6.0,6.0,6.0,6.0,-95.0,95.0,22.0,22.0,,,,,-100.0,100.0,39.0,39.0,-5.0,5.0,14.0,14.0,-14.0,14.0,16.0,16.0,-14.0,14.0,16.0,16.0,0.3241293525027337,45.64285438751506,0.7704915119526542,4.674986392085518,0.09641904299551586,17.248780660246624,0.13962810971545722,-0.039449213821197225,0.1261682242990654,0.34699705103847467,47.14269350845123,0.7934404918662855,5.222630111065423,0.09998342224231391,17.296783403443705,0.1490919848658004,-0.027287056234395392,0.14485981308411214,1.0,9.0,1.0,9.0,1.0,9.0,1.0,8.0,0.0,-81.0,,,0.0,-86.0,1.0,9.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,-6.0,,,0.0,-23.0,1.0,2.0
Male_Happy 04,Male,Happy,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-39.0,39.0,52.0,52.0,,,,,-78.0,78.0,55.0,55.0,-9.0,9.0,8.0,8.0,-13.0,13.0,9.0,9.0,-13.0,13.0,9.0,9.0,0.32650192764317876,45.8519103705326,0.7738639303248063,4.716914323915805,0.10076831065048024,17.000557430954665,0.145639310186764,-0.037305192969669804,0.11682242990654206,0.3677685990511814,48.694677274917886,0.8179738944239705,4.796904131039002,0.09672834691112843,17.427665301965217,0.13985572699105964,-0.03585249672983294,0.0794392523364486,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,0.0,-26.0,,,0.0,-65.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,-43.0,,,0.0,-46.0,1.0,1.0
Male_Happy 05,Male,Happy,-8.0,8.0,9.0,9.0,-8.0,8.0,9.0,9.0,-8.0,8.0,9.0,9.0,-7.0,7.0,8.0,8.0,-37.0,37.0,24.0,24.0,,,,,-76.0,76.0,55.0,55.0,-21.0,21.0,21.0,21.0,-21.0,21.0,24.0,24.0,-21.0,21.0,24.0,24.0,0.3313423679253765,45.996019813501945,0.7757199781589976,4.712431828465278,0.0995107034994465,16.828390775518145,0.14250745427496028,-0.02594053257848615,0.2102803738317757,0.35729178619161944,47.690387482955074,0.8014677078158499,4.7184906002377796,0.0952546418096139,18.147480626981842,0.139560050172907,-0.01912554931417804,0.24766355140186916,1.0,13.0,1.0,13.0,1.0,13.0,1.0,14.0,0.0,-16.0,,,0.0,-55.0,0.0,0.0,1.0,15.0,1.0,15.0,1.0,15.0,1.0,16.0,0.0,0.0,,,0.0,-31.0,1.0,3.0
Male_Happy Elated,Male,Happy Elated,-6.0,6.0,1.0,1.0,-6.0,6.0,1.0,1.0,-6.0,6.0,1.0,1.0,-6.0,6.0,4.0,4.0,-35.0,35.0,80.0,80.0,,,,,-35.0,35.0,87.0,87.0,-18.0,18.0,52.0,52.0,-18.0,18.0,53.0,53.0,-18.0,18.0,53.0,53.0,0.29751350528725956,43.60696861677081,0.7383136116316386,4.6561758942449485,0.09391315889386635,16.825548242956536,0.1314585857655642,-0.011760393035746067,0.3411214953271028,0.28151017316033905,42.6356892897704,0.7232598848989077,4.731490097957376,0.09358131227509997,17.75456342214822,0.13366224412929337,-0.007118933668760496,0.6214953271028038,1.0,12.0,1.0,12.0,1.0,12.0,1.0,12.0,0.0,-17.0,,,0.0,-17.0,0.0,0.0,1.0,52.0,1.0,52.0,1.0,52.0,1.0,49.0,0.0,-27.0,,,0.0,-34.0,1.0,1.0
Male_Happy Perky,Male,Happy Perky,-6.0,6.0,1.0,1.0,-6.0,6.0,1.0,1.0,-6.0,6.0,1.0,1.0,-7.0,7.0,4.0,4.0,-64.0,64.0,30.0,30.0,,,,,-64.0,64.0,41.0,41.0,-18.0,18.0,11.0,11.0,-27.0,27.0,23.0,23.0,-27.0,27.0,23.0,23.0,0.28163010522583937,42.27732552991849,0.7169007516406929,5.05816459753246,0.10121436548893745,15.850060598934515,0.1424177052136862,-0.019270614485874353,0.2803738317757009,0.28079573907584787,42.5231954628062,0.721333195239692,5.204842742445452,0.10002371022982576,16.853882664019896,0.14470771629855317,-0.01997782624213495,0.308411214953271,1.0,21.0,1.0,21.0,1.0,21.0,1.0,20.0,0.0,-37.0,,,0.0,-37.0,1.0,9.0,1.0,22.0,1.0,22.0,1.0,22.0,1.0,19.0,0.0,-7.0,,,0.0,-18.0,1.0,12.0
Male_Happy So Peaceful,Male,Happy So Peaceful,-7.0,7.0,3.0,3.0,-7.0,7.0,3.0,3.0,-7.0,7.0,3.0,3.0,-7.0,7.0,5.0,5.0,-27.0,27.0,39.0,39.0,,,,,-27.0,27.0,37.0,37.0,-58.0,58.0,66.0,66.0,-63.0,63.0,66.0,66.0,-63.0,63.0,66.0,66.0,0.3157939924814991,44.74422181209671,0.7556170015204176,4.699037656257643,0.1008260110744609,16.885955233234466,0.14437061520117633,-0.011500642678447973,0.5467289719626168,0.30027264746550086,43.734329553408045,0.7397905639677405,4.713721046711657,0.09350900263220907,18.27563671549212,0.13698974244718282,-0.00721965521295494,0.602803738317757,1.0,56.0,1.0,56.0,1.0,56.0,1.0,56.0,1.0,36.0,,,1.0,36.0,1.0,5.0,1.0,63.0,1.0,63.0,1.0,63.0,1.0,61.0,1.0,27.0,,,1.0,29.0,0.0,0.0
Male_Humiliated,Male,Humiliated,-8.0,8.0,8.0,8.0,-8.0,8.0,8.0,8.0,-8.0,8.0,8.0,8.0,-5.0,5.0,3.0,3.0,-7.0,7.0,0.0,0.0,,,,,-31.0,31.0,14.0,14.0,-12.0,12.0,14.0,14.0,-21.0,21.0,16.0,16.0,-21.0,21.0,16.0,16.0,0.3137861582163338,44.19073680628126,0.7452492962513014,5.355537165826727,0.10326183309673138,15.567893081757365,0.14704090560663421,-0.05718335871384523,0.1822429906542056,0.38180769659648434,49.64020090905306,0.8320069431423027,5.93655723977451,0.10960990395919185,15.24950405515945,0.15966131278085258,-0.06749816169248563,0.14485981308411214,1.0,13.0,1.0,13.0,1.0,13.0,1.0,16.0,1.0,14.0,,,0.0,-10.0,1.0,9.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,13.0,1.0,16.0,,,1.0,2.0,1.0,2.0
Male_Insanity Deranged,Male,Insanity Deranged,-6.0,6.0,1.0,1.0,-6.0,6.0,1.0,1.0,-6.0,6.0,1.0,1.0,-5.0,5.0,4.0,4.0,-14.0,14.0,79.0,79.0,,,,,-66.0,66.0,49.0,49.0,-16.0,16.0,33.0,33.0,-16.0,16.0,41.0,41.0,-16.0,16.0,41.0,41.0,0.28621199922026874,42.59273207744705,0.7216040054771388,5.210313849377437,0.10462756497117709,15.353212738364288,0.14821371928138552,-0.018473232878702825,0.2570093457943925,0.295717598121857,43.66524277446426,0.7393219947257889,5.322858843395364,0.10591086498069986,16.04200411746198,0.15630262063921624,-0.015668607760812636,0.397196261682243,1.0,10.0,1.0,10.0,1.0,10.0,1.0,11.0,1.0,2.0,,,0.0,-50.0,0.0,0.0,1.0,40.0,1.0,40.0,1.0,40.0,1.0,37.0,0.0,-38.0,,,0.0,-8.0,1.0,8.0
Male_Insanity Go Cucko,Male,Insanity Go Cucko,-4.0,4.0,1.0,1.0,-4.0,4.0,1.0,1.0,-4.0,4.0,1.0,1.0,-3.0,3.0,2.0,2.0,-1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,-23.0,23.0,17.0,17.0,-30.0,30.0,18.0,18.0,-30.0,30.0,18.0,18.0,0.29549879281320307,43.62404974821572,0.7390658361679049,6.214219784834118,0.10902344305419696,15.6228002896123,0.16011910375980837,-0.03486083378301603,0.2570093457943925,0.33720198022985015,46.81472638388661,0.7891911036289865,5.558467647913739,0.10295443344756822,16.54291656419715,0.14868828415308358,-0.026100587064974777,0.21962616822429906,1.0,26.0,1.0,26.0,1.0,26.0,1.0,27.0,1.0,29.0,,,1.0,30.0,1.0,7.0,1.0,17.0,1.0,17.0,1.0,17.0,1.0,16.0,1.0,17.0,,,1.0,18.0,1.0,1.0
Male_Insanity Going Crazy,Male,Insanity Going Crazy,-10.0,10.0,5.0,5.0,-10.0,10.0,5.0,5.0,-10.0,10.0,5.0,5.0,-5.0,5.0,4.0,4.0,-12.0,12.0,13.0,13.0,,,,,-29.0,29.0,9.0,9.0,-36.0,36.0,39.0,39.0,-37.0,37.0,39.0,39.0,-37.0,37.0,39.0,39.0,0.25000653144355134,38.68562943021828,0.6559821385368009,5.660001670332434,0.11036172797376255,14.866823031641463,0.1552446741118746,-0.040458409585685376,0.3130841121495327,0.25483852513482635,39.297969755725326,0.6659877896308899,5.933512590181466,0.10855621590374787,14.839664682891618,0.15149607143874438,-0.037200399648363344,0.3598130841121495,1.0,27.0,1.0,27.0,1.0,27.0,1.0,32.0,1.0,25.0,,,1.0,8.0,1.0,1.0,1.0,34.0,1.0,34.0,1.0,34.0,1.0,35.0,1.0,26.0,,,1.0,30.0,0.0,0.0
Male_Insanity Hostile,Male,Insanity Hostile,-7.0,7.0,3.0,3.0,-7.0,7.0,3.0,3.0,-7.0,7.0,3.0,3.0,-6.0,6.0,4.0,4.0,-6.0,6.0,22.0,22.0,,,,,-89.0,89.0,20.0,20.0,-25.0,25.0,34.0,34.0,-26.0,26.0,38.0,38.0,-26.0,26.0,38.0,38.0,0.2269614065918967,37.55673378650273,0.6401888415495925,5.286242078380468,0.10281860810827534,15.914579731335206,0.1469036102435499,-0.014429853898342525,0.2383177570093458,0.23583574272761834,38.557752725119904,0.6566030866353312,5.550664946819856,0.10459588680451161,16.118511591973256,0.15196934728971068,-0.015367293051470107,0.3691588785046729,1.0,19.0,1.0,19.0,1.0,19.0,1.0,20.0,1.0,20.0,,,0.0,-63.0,1.0,1.0,1.0,35.0,1.0,35.0,1.0,35.0,1.0,34.0,1.0,16.0,,,1.0,18.0,1.0,4.0
Male_Insanity Lunatic,Male,Insanity Lunatic,-6.0,6.0,1.0,1.0,-6.0,6.0,1.0,1.0,-6.0,6.0,1.0,1.0,-6.0,6.0,3.0,3.0,-66.0,66.0,79.0,79.0,,,,,-78.0,78.0,88.0,88.0,-6.0,6.0,36.0,36.0,-9.0,9.0,41.0,41.0,-9.0,9.0,41.0,41.0,0.30145561277309313,43.86228798610968,0.7420763259749071,4.897415967118517,0.0997937890999722,16.599554850331675,0.14376621159180156,-0.03221879983059714,0.08411214953271028,0.2902872554052656,43.21436058154556,0.7320283954819311,4.972634370830432,0.10166644270174971,16.854718419095036,0.14742551680724575,-0.022913762759939532,0.35514018691588783,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,-57.0,,,0.0,-69.0,1.0,3.0,1.0,40.0,1.0,40.0,1.0,40.0,1.0,38.0,0.0,-38.0,,,0.0,-47.0,1.0,5.0
Male_Joy 01,Male,Joy,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-5.0,5.0,6.0,6.0,-6.0,6.0,6.0,6.0,,,55.0,55.0,,,,,-18.0,18.0,66.0,66.0,-11.0,11.0,10.0,10.0,-12.0,12.0,12.0,12.0,-12.0,12.0,12.0,12.0,0.3025733143369728,44.11688670042519,0.7467620353971687,5.007876524875794,0.09763787637622852,16.677984487766164,0.13912381446164734,-0.02939711733956203,0.10747663551401869,0.35276236963049273,47.677371109757466,0.8024231197886935,4.918084648655396,0.10076062193262243,16.50434059695824,0.14509585222123927,-0.028211333902082712,0.10747663551401869,1.0,7.0,1.0,7.0,1.0,7.0,1.0,6.0,,,,,0.0,-6.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,0.0,-43.0,,,0.0,-54.0,1.0,2.0
Male_Joy 02,Male,Joy,-4.0,4.0,6.0,6.0,-4.0,4.0,6.0,6.0,-4.0,4.0,6.0,6.0,-5.0,5.0,5.0,5.0,-23.0,23.0,56.0,56.0,,,,,-36.0,36.0,18.0,18.0,-21.0,21.0,20.0,20.0,-32.0,32.0,21.0,21.0,-32.0,32.0,21.0,21.0,0.2763079081740335,41.94403090432426,0.7115807006849306,5.336149770383523,0.10555502603638847,15.68273164424604,0.1518411396668767,-0.014303402087398779,0.2850467289719626,0.3201715918344872,45.18103984137562,0.762644968857275,5.188664175378524,0.10547093458682577,16.310577663722093,0.15579134401566577,-0.008844441203313453,0.5,1.0,28.0,1.0,28.0,1.0,28.0,1.0,27.0,1.0,9.0,,,0.0,-4.0,1.0,11.0,1.0,15.0,1.0,15.0,1.0,15.0,1.0,16.0,0.0,-35.0,,,1.0,3.0,1.0,1.0
Male_Joy 03,Male,Joy,-10.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,-7.0,7.0,7.0,7.0,-100.0,100.0,55.0,55.0,,,,,-74.0,74.0,54.0,54.0,-86.0,86.0,46.0,46.0,-86.0,86.0,48.0,48.0,-86.0,86.0,48.0,48.0,0.28869260917200107,42.471769860971754,0.7191098291670608,4.634746857213779,0.09968012636351697,17.674739102918405,0.14476883906941368,0.000864220835338129,0.7990654205607477,0.34923202467856007,46.91981094128618,0.7888839973537164,4.703785182629651,0.09723427319011399,17.785634167157536,0.14401730322191175,-0.00799566005991998,0.5560747663551402,1.0,76.0,1.0,76.0,1.0,76.0,1.0,79.0,0.0,-14.0,,,1.0,12.0,0.0,0.0,1.0,38.0,1.0,38.0,1.0,38.0,1.0,41.0,0.0,-7.0,,,0.0,-6.0,1.0,2.0
Male_Joy 04,Male,Joy,-7.0,7.0,9.0,9.0,-7.0,7.0,9.0,9.0,-7.0,7.0,9.0,9.0,-6.0,6.0,6.0,6.0,-33.0,33.0,87.0,87.0,,,,,-35.0,35.0,20.0,20.0,-12.0,12.0,14.0,14.0,-13.0,13.0,14.0,14.0,-13.0,13.0,14.0,14.0,0.2909475381129256,43.0563058764021,0.7295329875060331,4.998439578322049,0.0979696864367656,16.772934397528076,0.1401449977508131,-0.023867854726648777,0.11682242990654206,0.32583459348322075,45.43261532248738,0.7663999231897782,4.998735707375073,0.10025521089261938,17.178146694924877,0.1483049435576178,-0.02151397539076404,0.1261682242990654,1.0,6.0,1.0,6.0,1.0,6.0,1.0,7.0,0.0,-20.0,,,0.0,-22.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,8.0,0.0,-73.0,,,0.0,-6.0,0.0,0.0
Male_Joy 05,Male,Joy,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-6.0,6.0,7.0,7.0,-21.0,21.0,38.0,38.0,,,,,-82.0,82.0,56.0,56.0,-21.0,21.0,14.0,14.0,-31.0,31.0,15.0,15.0,-31.0,31.0,15.0,15.0,0.23792159752310993,38.290944598545536,0.6515911818943291,5.063805140589721,0.10205943415046863,16.637667322562933,0.14709874453409663,-0.010100492946455411,0.37850467289719625,0.3097114961281001,44.057313377612104,0.7441807795559692,4.9340746251814,0.09910400340629515,17.001842118846902,0.14446573774769622,-0.016902355668700745,0.11682242990654206,1.0,23.0,1.0,23.0,1.0,23.0,1.0,25.0,1.0,10.0,,,0.0,-51.0,1.0,10.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,8.0,0.0,-23.0,,,0.0,-41.0,1.0,1.0
Male_Judgemental 01,Male,Judgemental,-9.0,9.0,10.0,10.0,-9.0,9.0,10.0,10.0,-9.0,9.0,10.0,10.0,-6.0,6.0,6.0,6.0,-72.0,72.0,36.0,36.0,,,,,-79.0,79.0,56.0,56.0,-11.0,11.0,17.0,17.0,-11.0,11.0,20.0,20.0,-11.0,11.0,20.0,20.0,0.2976576284827473,42.94917842383697,0.7256544894564931,4.8567980742865355,0.10197062576013916,16.554712507144355,0.14929737154183523,-0.055103826327858686,0.09813084112149532,0.35988850515579507,47.60418861380247,0.7989091848797887,5.197424686609585,0.10217242980393294,16.457510103934144,0.14992310707720946,-0.06043657186989472,0.19158878504672897,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,-61.0,,,0.0,-68.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,14.0,0.0,-16.0,,,0.0,-36.0,1.0,3.0
Male_Judgemental 02,Male,Judgemental,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-97.0,97.0,36.0,36.0,,,,,-99.0,99.0,36.0,36.0,-16.0,16.0,5.0,5.0,-18.0,18.0,7.0,7.0,-18.0,18.0,7.0,7.0,0.3211312388705316,45.24199299723188,0.7636695004922892,4.540176363905596,0.09762103778292548,17.04057178444226,0.13586828305895599,-0.05003737205656889,0.16355140186915887,0.35521090782691384,47.48039448149851,0.797694450609162,4.889719330139946,0.09745042833769432,17.797675738675593,0.14528277034888853,-0.045155811254109175,0.06074766355140187,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,0.0,-79.0,,,0.0,-81.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.0,,,0.0,-29.0,1.0,2.0
Male_Judgemental 03,Male,Judgemental,-7.0,7.0,8.0,8.0,-7.0,7.0,8.0,8.0,-7.0,7.0,8.0,8.0,-7.0,7.0,7.0,7.0,-89.0,89.0,57.0,57.0,,,,,-99.0,99.0,42.0,42.0,-16.0,16.0,19.0,19.0,-16.0,16.0,20.0,20.0,-16.0,16.0,20.0,20.0,0.31401051316305856,44.75519614130537,0.7562232947098875,4.682205507688433,0.09802282981152804,16.83235064339242,0.13762090636311836,-0.05094316615679554,0.14485981308411214,0.33404754311124857,45.76857549007808,0.7704484052607946,4.983775341674407,0.10021252881422221,17.499942570917778,0.15137232270724368,-0.03639212626720143,0.21962616822429906,1.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,0.0,-73.0,,,0.0,-83.0,0.0,0.0,1.0,12.0,1.0,12.0,1.0,12.0,1.0,13.0,0.0,-37.0,,,0.0,-22.0,1.0,1.0
Male_Judgemental 04,Male,Judgemental,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-6.0,6.0,7.0,7.0,-96.0,96.0,101.0,101.0,,,,,-100.0,100.0,91.0,91.0,-9.0,9.0,14.0,14.0,-10.0,10.0,17.0,17.0,-10.0,10.0,17.0,17.0,0.34172506950726017,46.8195059299469,0.7885023901743866,4.928858457098358,0.09858172599507391,17.002278237493435,0.14346928497389802,-0.04778226652992106,0.08878504672897196,0.3791038505384855,49.310419817951235,0.8266409851401766,4.650287626206736,0.09495002729383027,17.352627934149737,0.13737801817368786,-0.044371502282463504,0.1542056074766355,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,0.0,-86.0,,,0.0,-90.0,1.0,1.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,-84.0,,,0.0,-74.0,1.0,3.0
Male_Judgemental 05,Male,Judgemental,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-8.0,8.0,10.0,10.0,-5.0,5.0,5.0,5.0,-10.0,10.0,20.0,20.0,,,,,-10.0,10.0,30.0,30.0,-8.0,8.0,27.0,27.0,-16.0,16.0,27.0,27.0,-16.0,16.0,27.0,27.0,0.30979953023874873,44.14129217985634,0.745270546142743,5.438905991927207,0.10685799667998305,15.538470089616656,0.15265169704578957,-0.051274618673547406,0.11682242990654206,0.36129448124181446,47.93420593315196,0.8049358616226188,5.582731489997323,0.10622246657437254,16.149097279513708,0.15789537743296264,-0.05279675683128499,0.2757009345794392,1.0,8.0,1.0,8.0,1.0,8.0,1.0,11.0,1.0,6.0,,,1.0,6.0,1.0,8.0,1.0,17.0,1.0,17.0,1.0,17.0,1.0,22.0,1.0,7.0,,,0.0,-3.0,0.0,0.0
Male_Nervous,Male,Nervous,-6.0,6.0,8.0,8.0,-6.0,6.0,8.0,8.0,-6.0,6.0,8.0,8.0,-6.0,6.0,7.0,7.0,-89.0,89.0,52.0,52.0,,,,,-90.0,90.0,51.0,51.0,-13.0,13.0,12.0,12.0,-15.0,15.0,12.0,12.0,-15.0,15.0,12.0,12.0,0.3019617244461987,44.047419817648205,0.7455527365346936,4.796023130382054,0.09596510417759418,16.85385454991312,0.13632202299557766,-0.03740918441353557,0.13551401869158877,0.3421293455306615,46.83929851344813,0.78925734427627,5.0074655410146045,0.0987358460916537,17.226313345167664,0.1458335268961371,-0.03169633322787062,0.10747663551401869,1.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,0.0,-74.0,,,0.0,-75.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,0.0,-40.0,,,0.0,-39.0,0.0,0.0
Male_Pain 01,Male,Pain,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-7.0,7.0,6.0,6.0,-5.0,5.0,6.0,6.0,-50.0,50.0,19.0,19.0,,,,,-51.0,51.0,18.0,18.0,-16.0,16.0,22.0,22.0,-16.0,16.0,22.0,22.0,-16.0,16.0,22.0,22.0,0.30982718790803,44.30890274939136,0.7484642836117299,5.254144645391781,0.10323551701346659,15.8720875777709,0.14786714248640356,-0.04624280667750635,0.16355140186915887,0.34607992940974014,47.01586524348393,0.7914124451508032,5.548923228893464,0.10761052042802918,15.413098017599037,0.15586450319948061,-0.047511777309613805,0.20093457943925233,1.0,9.0,1.0,9.0,1.0,9.0,1.0,11.0,0.0,-34.0,,,0.0,-35.0,0.0,0.0,1.0,16.0,1.0,16.0,1.0,16.0,1.0,16.0,1.0,3.0,,,1.0,4.0,0.0,0.0
Male_Pain 02,Male,Pain,-2.0,2.0,3.0,3.0,-2.0,2.0,3.0,3.0,-2.0,2.0,3.0,3.0,-4.0,4.0,4.0,4.0,-5.0,5.0,41.0,41.0,,,,,-34.0,34.0,0.0,0.0,-45.0,45.0,29.0,29.0,-45.0,45.0,43.0,43.0,-45.0,45.0,43.0,43.0,0.30856623605032946,44.71680691086243,0.7564797994568593,5.389934105781194,0.10451289512357621,16.074356611998592,0.1502530996529561,-0.008983497029152986,0.49065420560747663,0.34600112148534473,47.265947867776745,0.7960036624554786,5.699562958676681,0.10785815279896015,15.350905277449996,0.15421218832708755,-0.013003837839465276,0.37850467289719625,1.0,43.0,1.0,43.0,1.0,43.0,1.0,41.0,1.0,40.0,,,1.0,11.0,0.0,0.0,1.0,40.0,1.0,40.0,1.0,40.0,1.0,39.0,1.0,2.0,,,1.0,43.0,1.0,14.0
Male_Pain 03,Male,Pain,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-6.0,6.0,6.0,6.0,-48.0,48.0,37.0,37.0,,,,,-62.0,62.0,63.0,63.0,-12.0,12.0,13.0,13.0,-14.0,14.0,13.0,13.0,-14.0,14.0,13.0,13.0,0.32218000933388685,45.2595074711559,0.7636743689948153,5.115994747136241,0.10244416528082681,16.21967622425122,0.14775071908139958,-0.07095489323696244,0.1261682242990654,0.3725302032778196,48.829053357382804,0.8191475127344934,5.07678958301859,0.1018933900153247,16.368896571789634,0.148759242112063,-0.07252454660206198,0.11682242990654206,1.0,7.0,1.0,7.0,1.0,7.0,1.0,8.0,0.0,-34.0,,,0.0,-48.0,1.0,2.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,7.0,0.0,-24.0,,,0.0,-50.0,0.0,0.0
Male_Pain 04,Male,Pain,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-4.0,4.0,5.0,5.0,0.0,0.0,9.0,9.0,,,,,-12.0,12.0,9.0,9.0,-40.0,40.0,32.0,32.0,-40.0,40.0,33.0,33.0,-40.0,40.0,33.0,33.0,0.26651503744526445,40.68359737752754,0.689929074007217,5.456552217462074,0.1063128273652972,15.910073526434736,0.15366999734685105,-0.03919410956240146,0.3691588785046729,0.3138670754209857,44.45404262631853,0.7503794785414901,5.555470248562432,0.10593284948546196,15.497064394308381,0.1528962233437682,-0.03946837657522932,0.29439252336448596,1.0,33.0,1.0,33.0,1.0,33.0,1.0,36.0,1.0,40.0,,,1.0,28.0,0.0,0.0,1.0,26.0,1.0,26.0,1.0,26.0,1.0,28.0,1.0,24.0,,,1.0,24.0,1.0,1.0
